Device,Compute Unit,Number of Transfers,Average Bytes per Transfer,Transfer Efficiency (%),Total Data Transfer (MB),Total Write (MB),Total Read (MB),Total Transfer Rate (MB/s),
xilinx_u200_xdma_201830_2-0,top_1,1006,192,4.6875,0.193152,0.064384,0.128768,1060.69,


Top Kernel Execution
Kernel Instance Address,Kernel,Context ID,Command Queue ID,Device,Start Time (ms),Duration (ms),Global Work Size,Local Work Size,
93902565527840,top,0,0,xilinx_u200_xdma_201830_2-0,152.695,0.522293,1:1:1,1:1:1,
93902565527840,top,0,0,xilinx_u200_xdma_201830_2-0,576.175,0.368354,1:1:1,1:1:1,
93902565527840,top,0,0,xilinx_u200_xdma_201830_2-0,868.338,0.367455,1:1:1,1:1:1,
93902565527840,top,0,0,xilinx_u200_xdma_201830_2-0,1304.57,0.359045,1:1:1,1:1:1,
93902565527840,top,0,0,xilinx_u200_xdma_201830_2-0,1062.76,0.35616,1:1:1,1:1:1,
93902565527840,top,0,0,xilinx_u200_xdma_201830_2-0,418.4,0.355496,1:1:1,1:1:1,
93902565527840,top,0,0,xilinx_u200_xdma_201830_2-0,384.574,0.35534,1:1:1,1:1:1,
93902565527840,top,0,0,xilinx_u200_xdma_201830_2-0,951.642,0.354124,1:1:1,1:1:1,
93902565527840,top,0,0,xilinx_u200_xdma_201830_2-0,779.905,0.353456,1:1:1,1:1:1,
93902565527840,top,0,0,xilinx_u200_xdma_201830_2-0,504.915,0.353291,1:1:1,1:1:1,


Top Memory Writes: Host to Global Memory
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Writing Rate(MB/s),
274877906944,0,0,845.041,0.277082,0.256,0.923914,
274877906944,0,0,483.014,0.274759,0.256,0.931726,
274877906944,0,0,495.684,0.274744,0.256,0.931776,
274877906944,0,0,1272.35,0.273415,0.256,0.936306,
274877906944,0,0,1013.4,0.260424,0.256,0.983012,
274877906944,0,0,623.056,0.249634,0.256,1.025501,
274877906944,0,0,236.566,0.247988,0.256,1.032308,
274877906944,0,0,1166.54,0.246980,0.256,1.036521,
274877906944,0,0,276.684,0.244037,0.256,1.049021,
274877906944,0,0,1439.09,0.241266,0.256,1.061070,


Top Memory Reads: Host to Global Memory
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Reading Rate(MB/s),
343597383680,0,0,296.029,0.237846,0.128,0.538163,
343597383680,0,0,266.157,0.234333,0.128,0.546231,
343597383680,0,0,514.482,0.207892,0.128,0.615704,
343597383680,0,0,535.357,0.207558,0.128,0.616695,
343597383680,0,0,632.346,0.199266,0.128,0.642357,
343597383680,0,0,199.76,0.198596,0.128,0.644525,
343597383680,0,0,496.622,0.198446,0.128,0.645012,
343597383680,0,0,174.466,0.197921,0.128,0.646723,
343597383680,0,0,517.296,0.197576,0.128,0.647852,
343597383680,0,0,502.403,0.196091,0.128,0.652758,


Guidance Parameters
Parameter,Element,Value,
DEVICE_EXEC_TIME,xilinx_u200_xdma_201830_2-0,1394.359127,
CU_CALLS,xilinx_u200_xdma_201830_2-0|top_1,503,
NUM_MONITORS,xilinx_u200_xdma_201830_2-0|XCL_PERF_MON_ACCEL|1,1,
NUM_MONITORS,xilinx_u200_xdma_201830_2-0|XCL_PERF_MON_MEMORY|2,5,
NUM_MONITORS,xilinx_u200_xdma_201830_2-0|XCL_PERF_MON_STR|0,0,
MIGRATE_MEM,host,0,
MEMORY_USAGE,xilinx_u200_xdma_201830_2-0|DDR[0],1,
MEMORY_USAGE,xilinx_u200_xdma_201830_2-0|DDR[1],1,
MEMORY_USAGE,xilinx_u200_xdma_201830_2-0|DDR[2],0,
MEMORY_USAGE,xilinx_u200_xdma_201830_2-0|DDR[3],0,
MEMORY_USAGE,xilinx_u200_xdma_201830_2-0|PLRAM[0],0,
MEMORY_USAGE,xilinx_u200_xdma_201830_2-0|PLRAM[1],0,
MEMORY_USAGE,xilinx_u200_xdma_201830_2-0|PLRAM[2],0,
PLRAM_DEVICE,all,1,
HBM_DEVICE,all,0,
KDMA_DEVICE,all,1,
P2P_DEVICE,all,1,
P2P_HOST_TRANSFERS,host,0,
PORT_BIT_WIDTH,top_1/m_axi_gmem0,512,
PORT_BIT_WIDTH,top_1/m_axi_gmem1,512,
KERNEL_COUNT,top,1,
OBJECTS_RELEASED,all,1,
TRACE_MEMORY,all,FIFO,
CU_CONTEXT_EN,all,0,
MAX_PARALLEL_KERNEL_ENQUEUES,top,1,
COMMAND_QUEUE_OOO,93902564982800,0,
PLRAM_SIZE_BYTES,xilinx_u200_xdma_201830_2-0,131072,
KERNEL_BUFFER_INFO,top|A|DDR[0]|1,256,
KERNEL_BUFFER_INFO,top|C|DDR[1]|1,128,
TRACE_BUFFER_FULL,xilinx_u200_xdma_201830_2-0,0,
MEMORY_TYPE_BIT_WIDTH,xilinx_u200_xdma_201830_2-0|DDR,512,
MEMORY_TYPE_BIT_WIDTH,xilinx_u200_xdma_201830_2-0|HBM,256,
MEMORY_TYPE_BIT_WIDTH,xilinx_u200_xdma_201830_2-0|PLRAM,512,
XRT_INI_SETTING,continuous_trace,0,
XRT_INI_SETTING,continuous_trace_interval_ms,10,
XRT_INI_SETTING,data_transfer_trace,fine,
XRT_INI_SETTING,launch_waveform,batch,
XRT_INI_SETTING,lop_trace,0,
XRT_INI_SETTING,power_profile,1,
XRT_INI_SETTING,profile,1,
XRT_INI_SETTING,stall_trace,all,
XRT_INI_SETTING,timeline_trace,1,
XRT_INI_SETTING,trace_buffer_size,1M,
XRT_INI_SETTING,verbosity,4,
BUFFER_RD_ACTIVE_TIME_MS,all,75.6492,
BUFFER_WR_ACTIVE_TIME_MS,all,98.937,
BUFFER_TX_ACTIVE_TIME_MS,all,1394.89,
APPLICATION_RUN_TIME_MS,all,6817.91,
TOTAL_KERNEL_RUN_TIME_MS,all,1394.36,


